iso,year,kc,kg,ki,rgdpwok
LCA,1989,70.459236,13.338266,25.745308,25427.324
LCA,1990,69.105171,13.072384,24.352726,25366.225
LCA,1991,69.132057,13.306246,24.916636,25018.146
LCA,1992,68.634552,12.189336,24.062254,25873.895
LCA,1993,69.025986,12.434882,21.500988,25184.359
LCA,1994,59.928619,13.150697,30.025471,25297.533
LCA,1995,59.421692,14.804566,25.939541,24803.672
LCA,1996,62.207169,13.540846,29.050465,26406.154
LCA,1997,63.08382,14.539137,30.531258,26210.811
LCA,1998,61.909657,14.831133,29.507078,27114.4
LCA,1999,63.980431,14.654863,29.421587,27379.322
LCA,2000,59.935299,15.395182,29.397778,26381.939
LCA,2001,58.438911,15.821527,28.770716,24213.268
LCA,2002,62.238117,16.781464,24.914705,24477.279
LCA,2003,73.910461,16.181116,22.212538,25702.066
LCA,2004,67.758476,15.414566,23.973913,25869.512
LCA,2005,67.51963,14.877649,27.68214,26720.525
LCA,2006,64.447548,13.378891,35.345749,27095.201
LCA,2007,69.571388,18.889183,32.361229,27995.264
LCA,2008,71.759224,22.531672,30.124002,28488.949
LCA,2009,58.006866,24.887253,26.240175,
LKA,1950,93.865044,7.4211287,27.399321,2051.2463
LKA,1951,98.058594,7.3737326,30.335028,2132.0803
LKA,1952,94.67115,7.8370533,30.272911,2192.6011
LKA,1953,98.300484,8.3181534,27.663177,2029.4063
LKA,1954,90.500084,8.5061026,27.356148,2116.7314
LKA,1955,93.591782,8.3180046,32.624416,2167.8037
LKA,1956,103.00661,12.426967,35.296799,1849.2628
LKA,1957,110.5326,11.629781,31.188736,1859.121
LKA,1958,105.01817,13.196148,32.810509,1935.9146
LKA,1959,110.04706,13.511169,34.812466,1921.8103
LKA,1960,110.7412,13.527882,32.627735,1988.0403
LKA,1961,93.803772,12.279109,32.637733,2163.2317
LKA,1962,101.84681,12.906086,31.605488,2114.5537
LKA,1963,88.833702,12.190077,32.754089,2244.4448
LKA,1964,90.202431,12.601247,30.166889,2266.4863
LKA,1965,87.066833,13.057663,27.386192,2263.6973
LKA,1966,90.626266,12.404114,29.452721,2332.0813
LKA,1967,83.103798,11.744983,29.145178,2494.0942
LKA,1968,86.86792,11.165626,31.866261,2564.7773
LKA,1969,86.440399,10.212682,35.683109,2751.4231
LKA,1970,77.201859,9.7440357,37.313255,2931.9553
LKA,1971,75.839714,10.080977,33.30151,2883.5723
LKA,1972,71.115486,9.6716805,33.762573,2910.1887
LKA,1973,78.620171,10.320366,23.957813,2960.5957
LKA,1974,75.085632,8.2797146,30.760223,3037.8145
LKA,1975,69.352287,7.4104552,31.843716,3055.7036
LKA,1976,66.743721,7.060154,38.209385,3109.6284
LKA,1977,74.943192,7.4024,31.147541,3191.5576
LKA,1978,65.152466,7.7786727,47.739822,3387.9324
LKA,1979,72.971802,8.0630941,35.296898,3508.7947
LKA,1980,71.970329,7.1457143,36.763226,3649.9072
LKA,1981,73.033577,6.4840522,35.555866,3799.6296
LKA,1982,74.420914,7.2035189,34.295315,3937.4551
LKA,1983,76.619591,6.7081394,32.919846,4089.3179
LKA,1984,76.427429,6.6804137,30.080652,4242.4077
LKA,1985,74.854851,7.5151882,27.582701,4404.1768
LKA,1986,77.293846,8.552247,26.194527,4579.0747
LKA,1987,76.176971,8.5625238,27.528912,4564.4473
LKA,1988,78.451324,8.4088316,25.251265,4608.8833
LKA,1989,77.366776,7.7096548,23.621605,4598.1416
LKA,1990,74.698318,7.3170485,22.62591,4795.9521
LKA,1991,75.094429,7.9523411,24.428997,4953.3364
LKA,1992,75.50589,7.3517194,23.446878,5082.7788
LKA,1993,75.05558,7.0284638,24.889317,5321.6577
LKA,1994,76.556732,6.8998041,24.692749,5536.6411
LKA,1995,75.414948,7.0880561,23.252501,5884.6792
LKA,1996,74.326721,7.3369179,23.535265,5959.6689
LKA,1997,74.101776,7.4703908,23.528446,6216.5869
LKA,1998,77.064194,7.4891386,24.780733,6063.2881
LKA,1999,74.783394,7.4718699,23.931505,6401.4302
LKA,2000,73.837914,7.4581542,24.738197,6870.8286
LKA,2001,75.474243,7.4044671,21.594713,6697.9995
LKA,2002,78.310654,6.9797068,21.847046,6878.8525
LKA,2003,79.663345,6.8986793,23.337433,7181.2305
LKA,2004,78.40712,7.1347203,25.087555,7520.5117
LKA,2005,75.467102,7.4906068,26.044142,7985.7568
LKA,2006,74.733665,7.6329203,27.411243,8347.6348
LKA,2007,72.947227,7.6835899,27.818836,8983.2549
LKA,2008,74.199272,7.9341545,27.396585,9577.207
LKA,2009,70.551331,7.272028,26.902554,
LSO,1950,,,,
LSO,1951,,,,
LSO,1952,,,,
LSO,1953,,,,
LSO,1954,,,,
LSO,1955,,,,
LSO,1956,,,,
LSO,1957,,,,
LSO,1958,,,,
LSO,1959,,,,
LSO,1960,121.07778,2.8486185,1.6646599,905.10822
LSO,1961,124.82437,3.6724455,3.5171919,896.57471
LSO,1962,123.15731,3.3332975,6.1952157,1016.741
LSO,1963,124.34673,2.9337621,7.6507158,1114.3046
LSO,1964,121.78442,2.639555,8.6248293,1186.1913
LSO,1965,123.31691,3.0621107,10.264307,1181.9454
LSO,1966,132.00914,2.1083529,8.5934315,1205.4098
LSO,1967,126.62628,2.3839438,10.274228,1298.4581
LSO,1968,127.12939,2.141351,9.8055067,1275.8684
LSO,1969,124.25359,2.0599558,9.7022963,1265.0526
LSO,1970,129.0714,1.9561235,9.7842169,1278.1313
LSO,1971,139.80679,2.8662269,13.899826,1116.7537
LSO,1972,147.60445,3.0188084,13.461339,1308.9353
LSO,1973,141.40578,2.6247766,15.625512,1623.1492
LSO,1974,149.38107,2.8422539,14.007109,1691.3309
LSO,1975,182.4073,4.0889111,20.383501,1507.7041
LSO,1976,180.02702,3.4362614,25.843195,1742.4779
LSO,1977,161.57518,3.0948162,33.002762,1986.0194
LSO,1978,150.98695,3.3976927,24.60116,2311.6179
LSO,1979,160.78264,3.9810736,33.23888,1995.8304
LSO,1980,180.5448,5.4021196,28.14045,1904.7161
LSO,1981,189.46744,5.2443404,27.386518,1917.2877
LSO,1982,191.78281,5.4627571,30.796883,1895.3058
LSO,1983,203.73714,5.2594204,18.336178,1864.6926
LSO,1984,203.37209,5.5226946,22.751444,1805.1123
LSO,1985,189.48344,5.6275754,27.73271,1838.8353
LSO,1986,178.4292,6.0548754,23.115116,1839.6027
LSO,1987,178.04491,5.8071375,22.038982,1898.8927
LSO,1988,185.06248,5.2914181,25.04077,2096.9395
LSO,1989,169.19119,4.7279315,34.659252,2177.4265
LSO,1990,161.40315,4.5366955,39.232052,2222.8494
LSO,1991,161.22873,4.7741318,50.10957,2209.3362
LSO,1992,153.29631,4.8671532,58.009426,2206.553
LSO,1993,162.34999,4.6452236,44.295059,2360.4092
LSO,1994,154.18823,5.0010958,44.741215,2381.7361
LSO,1995,159.31189,5.5184498,47.600735,2408.0667
LSO,1996,155.80637,4.9359808,45.934975,2607.4866
LSO,1997,147.60312,4.9073029,42.90448,2785.8125
LSO,1998,142.6163,5.8889775,38.707111,2639.3772
LSO,1999,127.49185,5.6752901,38.567661,2570.1111
LSO,2000,113.84899,5.6800094,37.954472,2573.7312
LSO,2001,109.91054,5.5220323,36.154953,2582.9858
LSO,2002,112.50921,5.4406071,36.317852,2616.5701
LSO,2003,113.58038,5.4086471,34.984436,2697.8596
LSO,2004,114.29156,5.212666,30.172892,2847.9985
LSO,2005,142.0923,11.447966,21.36447,2638.3369
LSO,2006,134.29942,11.015861,22.072008,2810.5269
LSO,2007,131.26724,11.191891,26.765497,2917.5537
LSO,2008,132.0468,12.138916,26.05644,2992.7117
LSO,2009,134.46327,16.108852,29.665138,
LTU,1950,,,,
LTU,1951,,,,
LTU,1952,,,,
LTU,1953,,,,
LTU,1954,,,,
LTU,1955,,,,
LTU,1956,,,,
LTU,1957,,,,
LTU,1958,,,,
LTU,1959,,,,
LTU,1960,,,,
LTU,1961,,,,
LTU,1962,,,,
LTU,1963,,,,
LTU,1964,,,,
LTU,1965,,,,
LTU,1966,,,,
LTU,1967,,,,
LTU,1968,,,,
LTU,1969,,,,
LTU,1970,,,,
LTU,1971,,,,
LTU,1972,,,,
LTU,1973,,,,
LTU,1974,,,,
LTU,1975,,,,
LTU,1976,,,,
LTU,1977,,,,
LTU,1978,,,,
LTU,1979,,,,
LTU,1980,,,,
LTU,1981,,,,
LTU,1982,,,,
LTU,1983,,,,
LTU,1984,,,,
LTU,1985,,,,
LTU,1986,,,,
LTU,1987,,,,
LTU,1988,,,,
LTU,1989,,,,
LTU,1990,,,,
LTU,1991,,,,
LTU,1992,,,,
LTU,1993,74.533134,7.3564439,8.3110723,15966.962
LTU,1994,75.674622,9.6625986,8.2985392,14003.578
LTU,1995,76.655922,10.844584,10.163178,14548.207
LTU,1996,76.686417,10.533984,11.585021,15570.901
LTU,1997,75.490326,10.461875,15.170705,16921.727
LTU,1998,74.556625,10.447546,16.794693,18080.783
LTU,1999,77.647995,9.8198605,16.12314,17506.158
LTU,2000,77.986572,9.5326204,14.240207,18572.182
LTU,2001,75.787086,9.1917038,15.506591,20126.039
LTU,2002,74.535667,8.7321033,16.472012,21666.613
LTU,2003,74.40744,8.2894154,18.768114,22736.334
LTU,2004,77.617325,8.3549213,20.836544,25364.816
LTU,2005,79.510544,8.7402935,18.672768,28157.824
LTU,2006,80.83477,8.4009972,18.924854,30601.596
LTU,2007,82.397614,7.9638791,22.083101,32987.039
LTU,2008,83.029472,8.2728605,21.295,33766.371
LTU,2009,80.074394,9.3036089,10.321325,
LUX,1950,44.974255,6.83108,27.725567,32638.869
LUX,1951,50.790741,8.0021353,21.860001,30748.902
LUX,1952,51.057247,8.3392239,26.436163,32773.961
LUX,1953,51.309319,8.4920759,31.250227,33889.41
LUX,1954,52.955357,8.5774584,29.914719,33622.82
LUX,1955,53.577473,8.3833485,27.642086,35274.18
LUX,1956,53.729744,7.5337348,27.71067,37064.121
LUX,1957,52.923927,7.3637199,30.539528,39290.813
LUX,1958,54.545509,8.1324606,30.262547,39743.836
LUX,1959,55.74324,7.5592828,28.598719,39717.09
LUX,1960,54.954899,7.6192384,29.218092,41393.785
LUX,1961,55.510914,7.4311037,31.349634,43104.41
LUX,1962,56.948536,7.5034904,32.939571,43586.844
LUX,1963,58.359604,7.8034849,32.284248,44517.871
LUX,1964,57.639103,7.0765505,32.526215,48425.32
LUX,1965,58.468887,7.1465068,30.768061,48849.012
LUX,1966,58.936317,7.505434,28.450069,48968.055
LUX,1967,58.210445,7.8169661,23.514557,49761.441
LUX,1968,58.240997,7.8631921,21.738142,52415.238
LUX,1969,55.651989,7.3081832,22.505611,57916.031
LUX,1970,58.332497,7.499269,26.263603,55231.438
LUX,1971,59.933723,7.5360594,28.079176,55139.324
LUX,1972,58.846371,7.3568835,27.097002,57109.402
LUX,1973,57.028603,6.9924212,26.781721,61101.633
LUX,1974,56.619015,6.8985276,22.502466,62411.953
LUX,1975,64.323288,7.7082105,21.902065,56748.109
LUX,1976,64.743858,7.7359533,21.725929,57909.25
LUX,1977,64.838837,7.7895885,17.371298,59038.164
LUX,1978,64.38166,7.6582074,21.637476,61339.961
LUX,1979,64.502151,7.5874023,18.321032,63029.605
LUX,1980,66.181808,7.8032093,21.579458,62787.844
LUX,1981,67.951553,7.9882741,21.720188,61720.113
LUX,1982,67.619728,8.0251503,22.066236,62273.75
LUX,1983,65.80632,7.9059958,20.283245,64429.211
LUX,1984,62.331001,7.5357494,19.983585,68619.078
LUX,1985,61.848995,7.4315915,17.924833,70088.102
LUX,1986,58.451038,7.2112393,21.163168,75449.352
LUX,1987,59.204876,7.613503,23.659954,76177.359
LUX,1988,57.481064,7.292335,24.966148,80718.242
LUX,1989,54.89016,7.1568675,24.421921,86506.367
LUX,1990,54.251354,7.2478395,24.398571,87529.414
LUX,1991,53.131691,6.9259915,25.747368,91939.898
LUX,1992,51.188942,7.0009241,22.016596,91103.742
LUX,1993,50.31908,7.0675592,23.135517,93057.266
LUX,1994,49.95837,6.838408,22.2295,94087.078
LUX,1995,50.278378,7.0454106,20.784801,93079.234
LUX,1996,51.457546,7.4241891,21.970613,90931.203
LUX,1997,50.414726,7.2346144,23.394056,93224.93
LUX,1998,49.67701,6.8898897,24.32494,95673.016
LUX,1999,47.631733,6.8632178,26.008947,99216.695
LUX,2000,46.073189,6.6198063,24.789507,101651.32
LUX,2001,46.590748,6.8462648,25.485291,98824.789
LUX,2002,47.401386,6.8966379,23.469646,99169.57
LUX,2003,47.108635,7.0520401,24.383648,98491.297
LUX,2004,46.068993,7.0663648,24.214401,100503.02
LUX,2005,42.125626,6.8200402,25.605499,103498.02
LUX,2006,39.718266,6.3560781,23.113096,111912.83
LUX,2007,37.900455,6.08957,23.749706,119348.01
LUX,2008,38.296303,6.123373,23.047729,120599.88
LUX,2009,41.111938,6.9515467,18.758028,113578.34
LVA,1950,,,,
LVA,1951,,,,
LVA,1952,,,,
LVA,1953,,,,
LVA,1954,,,,
LVA,1955,,,,
LVA,1956,,,,
LVA,1957,,,,
LVA,1958,,,,
LVA,1959,,,,
LVA,1960,,,,
LVA,1961,,,,
LVA,1962,,,,
LVA,1963,,,,
LVA,1964,,,,
LVA,1965,,,,
LVA,1966,,,,
LVA,1967,,,,
LVA,1968,,,,
LVA,1969,,,,
LVA,1970,,,,
LVA,1971,,,,
LVA,1972,,,,
LVA,1973,,,,
LVA,1974,,,,
LVA,1975,,,,
LVA,1976,,,,
LVA,1977,,,,
LVA,1978,,,,
LVA,1979,,,,
LVA,1980,,,,
LVA,1981,,,,
LVA,1982,,,,
LVA,1983,,,,
LVA,1984,,,,
LVA,1985,,,,
LVA,1986,,,,
LVA,1987,,,,
LVA,1988,,,,
LVA,1989,,,,
LVA,1990,,,,
LVA,1991,,,,
LVA,1992,,,,
LVA,1993,74.162041,15.263347,10.385345,11806.127
LVA,1994,75.699165,15.024077,12.08454,12372.468
LVA,1995,75.198891,15.294057,11.362292,12759.489
LVA,1996,78.204628,13.689002,13.239037,13737.664
LVA,1997,75.560654,13.0607,13.945508,14962.209
LVA,1998,74.896584,14.301544,20.025154,15550.389
LVA,1999,75.104225,13.817906,20.098503,16391.865
LVA,2000,73.852997,12.388683,19.27006,17993.521
LVA,2001,73.617699,11.90267,23.138674,19082.959
LVA,2002,73.789688,11.422256,23.000732,19732.863
LVA,2003,74.567993,10.943221,26.403934,21299.779
LVA,2004,75.372292,10.366553,29.979483,22798.816
LVA,2005,75.013771,9.6078043,29.498793,25283.275
LVA,2006,80.251747,9.0193882,31.222534,27504.674
LVA,2007,83.099297,8.5143919,31.72201,29672.463
LVA,2008,81.407684,8.8807831,24.901222,28263.723
LVA,2009,75.133202,9.6379499,16.428978,
MAC,1950,,,,
MAC,1951,,,,
MAC,1952,,,,
MAC,1953,,,,
MAC,1954,,,,
MAC,1955,,,,
MAC,1956,,,,
MAC,1957,,,,
MAC,1958,,,,
MAC,1959,,,,
MAC,1960,,,,
MAC,1961,,,,
MAC,1962,,,,
MAC,1963,,,,
MAC,1964,,,,
MAC,1965,,,,
MAC,1966,,,,
MAC,1967,,,,
MAC,1968,,,,
MAC,1969,,,,
MAC,1970,37.510933,5.7020202,25.646765,25257.668
MAC,1971,37.519749,5.7105269,25.661247,25420.309
MAC,1972,37.537716,5.7095346,25.628016,26092.631
MAC,1973,37.528988,5.6962032,25.660263,26814.643
MAC,1974,37.481144,5.6854353,25.644295,27597.121
MAC,1975,37.487061,5.7084088,25.640007,28450.611
MAC,1976,37.563904,5.7531199,25.733755,29337.697
MAC,1977,37.627449,5.7045784,25.462044,30439.934
MAC,1978,37.485405,5.6296449,25.821255,31366.256
MAC,1979,37.241985,5.6316094,25.564472,31650.002
MAC,1980,37.516712,5.8235865,25.618513,31976.426
MAC,1981,37.950821,5.9782481,26.205791,33341.48
MAC,1982,37.940887,5.4651461,24.121826,33886.141
MAC,1983,36.777519,5.2562079,27.611408,35187.41
MAC,1984,36.017376,5.6414933,24.272617,36031.188
MAC,1985,38.914616,6.8004375,25.893497,34840.77
MAC,1986,40.184753,6.7741418,29.227943,36036.66
MAC,1987,37.746071,6.9787035,26.708324,40193.773
MAC,1988,37.307293,7.6080103,27.636183,43634.625
MAC,1989,36.982128,8.2051783,26.101515,45134.727
MAC,1990,36.131981,8.8543005,25.209211,48175.047
MAC,1991,36.342442,9.333252,30.77459,49981.32
MAC,1992,34.503204,7.9728403,36.872059,54543.816
MAC,1993,34.888302,8.0618839,36.53503,56368.727
MAC,1994,35.597301,8.3017149,35.673943,57500.359
MAC,1995,35.506451,8.5677624,31.279047,56515.859
MAC,1996,37.08107,8.9831553,25.150322,48436.871
MAC,1997,37.9203,9.3926306,24.578472,47780.121
MAC,1998,39.67828,10.125987,22.177652,44809.195
MAC,1999,42.031673,11.662255,23.456284,43330.742
MAC,2000,39.658207,9.8473806,15.935063,44089.652
MAC,2001,39.325287,9.618001,14.837046,43166.695
MAC,2002,37.166874,8.9425564,15.278972,47749.754
MAC,2003,33.38538,8.2504883,19.161718,54987.715
MAC,2004,28.096315,6.4453855,20.599558,66925.469
MAC,2005,27.617332,6.7796602,29.612879,67790.93
MAC,2006,25.069561,5.9257722,36.042934,73268.266
MAC,2007,22.249304,5.3152862,35.358337,83692.688
MAC,2008,21.789259,4.8355746,27.077122,85720.867
MAC,2009,22.812008,5.4092751,17.671518,
MAR,1950,76.175743,1.7946002,37.613285,2704.5486
MAR,1951,77.392807,1.7981809,43.532387,2708.2173
MAR,1952,81.50251,1.9088075,40.168049,2731.0466
MAR,1953,75.435059,2.0867045,44.123768,2828.3408
MAR,1954,79.901474,2.3813925,40.762127,2790.2727
MAR,1955,88.433372,3.258821,30.325939,2454.5918
MAR,1956,87.166519,3.5266819,25.567667,2409.6021
MAR,1957,92.179184,4.0834374,18.239923,2199.8455
MAR,1958,83.151108,3.8948736,29.741476,2478.6265
MAR,1959,87.010902,4.008038,17.807547,2399.2869
MAR,1960,86.099022,4.212956,23.393467,2426.3972
MAR,1961,94.243507,3.6545186,17.812725,2891.3518
MAR,1962,88.967667,3.2501945,21.105028,3419.4563
MAR,1963,87.942543,3.0688848,21.270267,3922.051
MAR,1964,85.213104,2.962492,18.018353,4159.3853
MAR,1965,82.034088,2.7212546,18.881842,4179.3335
MAR,1966,87.339798,2.9066579,15.441483,4019.9741
MAR,1967,84.868019,2.7390676,19.334679,4401.583
MAR,1968,87.184059,2.7359445,16.299282,4768.6299
MAR,1969,81.029205,2.53143,21.827168,5145.9141
MAR,1970,75.811089,2.581327,29.322222,5361.5317
MAR,1971,75.688133,2.6396756,27.452055,5439.354
MAR,1972,79.114388,2.7548788,21.516207,5197.9912
MAR,1973,78.168587,2.6473393,23.814224,5296.8047
MAR,1974,80.616302,3.5637515,23.540791,5377.1729
MAR,1975,68.174591,3.340297,42.316105,6426.6255
MAR,1976,65.349617,4.4923029,45.86496,7026.2251
MAR,1977,61.118877,4.1255898,49.304222,7462.9902
MAR,1978,68.962532,4.4181852,35.887852,6832.7568
MAR,1979,70.703552,4.5309868,34.227112,6899.0767
MAR,1980,65.652817,4.0655055,36.271442,7033.3516
MAR,1981,66.708839,4.2800455,35.832569,6573.3149
MAR,1982,65.724983,4.20502,35.37228,7067.3521
MAR,1983,67.868767,4.2202063,30.746304,6621.6602
MAR,1984,67.844002,4.127995,31.076799,6753.7432
MAR,1985,66.571159,4.2944899,31.74404,6994.3706
MAR,1986,68.928566,4.3489919,28.98514,7259.9878
MAR,1987,69.541534,4.6648054,28.413326,6780.4683
MAR,1988,68.226898,4.5497303,27.572886,7264.9175
MAR,1989,67.342804,4.3550043,30.661097,7333.124
MAR,1990,65.81781,4.1333342,31.12118,7429.3799
MAR,1991,68.681221,4.2525806,28.875593,7915.4458
MAR,1992,69.482796,4.6647739,29.835529,7367.7285
MAR,1993,68.928703,5.0016427,27.824892,6945.9692
MAR,1994,70.101761,4.8102589,26.015863,7468.6875
MAR,1995,70.086746,5.1969805,28.192265,6759.894
MAR,1996,69.872269,4.7857661,26.808643,7361.6235
MAR,1997,67.34565,4.9131398,29.218575,7041.668
MAR,1998,66.298965,4.7596092,30.83115,7431.6733
MAR,1999,65.014526,4.9780598,30.925806,7194.356
MAR,2000,66.281395,5.0082092,31.472918,7224.2466
MAR,2001,65.187859,4.9469743,30.609877,7749.2598
MAR,2002,65.08596,5.006608,30.587826,7887.8384
MAR,2003,63.476528,5.0111203,34.239052,8077.9424
MAR,2004,64.770348,4.8918076,35.350342,8235.2549
MAR,2005,64.145691,5.6317501,35.651531,8350.3906
MAR,2006,63.206348,5.3634295,35.852989,8860.3613
MAR,2007,63.379578,5.4266944,39.243923,8974.8213
MAR,2008,64.770256,5.3215141,41.928093,9404.2256
MAR,2009,65.495331,5.0231605,43.773411,
MDA,1950,,,,
MDA,1951,,,,
MDA,1952,,,,
MDA,1953,,,,
MDA,1954,,,,
MDA,1955,,,,
MDA,1956,,,,
MDA,1957,,,,
MDA,1958,,,,
MDA,1959,,,,
MDA,1960,,,,
MDA,1961,,,,
MDA,1962,,,,
MDA,1963,,,,
MDA,1964,,,,
MDA,1965,,,,
MDA,1966,,,,
MDA,1967,,,,
MDA,1968,,,,
MDA,1969,,,,
MDA,1970,,,,
MDA,1971,,,,
MDA,1972,,,,
MDA,1973,,,,
MDA,1974,,,,
MDA,1975,,,,
MDA,1976,,,,
MDA,1977,,,,
MDA,1978,,,,
MDA,1979,,,,
MDA,1980,,,,
MDA,1981,,,,
MDA,1982,,,,
MDA,1983,,,,
MDA,1984,,,,
MDA,1985,,,,
MDA,1986,,,,
MDA,1987,,,,
MDA,1988,,,,
MDA,1989,,,,
MDA,1990,,,,
MDA,1991,,,,
MDA,1992,66.853882,8.4566107,32.886917,4585.231
MDA,1993,66.32489,8.3151464,31.449369,4438.5488
MDA,1994,72.036201,11.255623,20.432615,3289.2263
MDA,1995,76.616028,12.493555,18.147005,3387.0007
MDA,1996,87.256844,11.504702,18.350042,3400.3035
MDA,1997,92.466316,12.933058,16.563457,3593.6357
MDA,1998,96.846657,10.957058,18.571821,3467.4749
MDA,1999,91.206963,7.316699,16.194855,3223.7646
MDA,2000,100.85526,6.7375445,16.904743,3489.3196
MDA,2001,100.93444,6.0203924,16.947472,3705.5896
MDA,2002,101.44676,7.29006,15.866023,4042.4382
MDA,2003,109.09914,6.846406,16.659157,4548.4512
MDA,2004,106.35403,5.2745261,17.382406,5016.4683
MDA,2005,112.08398,5.5998254,19.023878,5648.6855
MDA,2006,115.54774,5.8401051,20.389503,5867.7734
MDA,2007,118.43293,6.0776281,24.584185,5891.3975
MDA,2008,116.32992,5.9282293,24.387651,6302.9282
MDA,2009,111.19662,6.1820426,15.723563,
MDG,1950,,,,
MDG,1951,,,,
MDG,1952,,,,
MDG,1953,,,,
MDG,1954,,,,
MDG,1955,,,,
MDG,1956,,,,
MDG,1957,,,,
MDG,1958,,,,
MDG,1959,,,,
MDG,1960,107.48403,8.2022047,20.425362,1773.0262
MDG,1961,100.41994,8.9874601,16.680012,1851.7328
MDG,1962,102.04358,10.238377,14.097074,1843.7169
MDG,1963,111.60306,10.725239,19.97917,1698.2522
MDG,1964,108.49837,9.761342,20.674572,1755.1169
MDG,1965,107.03015,9.6085939,18.561167,1728.0175
MDG,1966,106.62775,9.4610939,18.632627,1743.7179
MDG,1967,96.245262,8.9167395,18.827883,1896.9573
MDG,1968,99.450462,9.2914343,21.943478,1951.6427
MDG,1969,100.09032,9.1661386,22.775593,1972.1885
MDG,1970,101.4683,8.8410177,20.001719,2027.8149
MDG,1971,110.42575,10.066378,24.380751,1917.7928
MDG,1972,107.4571,8.51402,17.799114,1985.9249
MDG,1973,100.12045,7.6545491,17.981855,1999.7603
MDG,1974,92.09037,7.5586438,18.178785,2061.8838
MDG,1975,89.749924,7.5786648,17.130184,2051.6177
MDG,1976,86.39254,7.8259821,14.122771,2031.6071
MDG,1977,86.975281,7.7336864,13.691228,2018.8208
MDG,1978,91.16938,8.7217598,13.476373,1845.7952
MDG,1979,101.271,10.335671,25.187572,1745.8453
MDG,1980,98.789047,10.456063,23.142134,1753.365
MDG,1981,88.982101,10.423867,16.110996,1693.942
MDG,1982,93.427269,10.372863,13.495755,1596.0514
MDG,1983,90.517311,10.024469,12.904583,1602.7388
MDG,1984,85.91523,9.409914,12.990896,1619.1505
MDG,1985,84.525276,9.3698225,12.866397,1611.9291
MDG,1986,92.920074,6.7572985,8.5288439,1938.1978
MDG,1987,88.301338,7.0660238,9.711978,1925.1398
MDG,1988,86.259781,6.5737014,12.627744,1925.394
MDG,1989,76.445129,6.3919072,12.170174,2032.0238
MDG,1990,84.840874,6.3638186,15.938303,1928.161
MDG,1991,87.032303,6.1011534,7.1242247,1800.3191
MDG,1992,84.078773,5.9501691,10.2637,1762.5945
MDG,1993,85.669327,5.7976265,11.039948,1726.7542
MDG,1994,84.969139,5.4473438,9.3512888,1691.4835
MDG,1995,84.837837,5.4997773,9.3410892,1671.3801
MDG,1996,84.052101,5.1834583,10.286705,1656.2386
MDG,1997,86.474747,5.8166676,10.632083,1646.6527
MDG,1998,87.807961,5.5446496,12.256567,1643.0408
MDG,1999,86.482864,5.0524015,11.760556,1688.2122
MDG,2000,86.52697,5.0764437,12.979842,1703.3763
MDG,2001,84.638,5.8098984,15.09693,1744.0765
MDG,2002,96.002808,5.8965187,11.079091,1431.6221
MDG,2003,99.912521,7.2396665,15.652793,1462.8391
MDG,2004,98.217377,6.1335068,19.150412,1479.8494
MDG,2005,93.169556,6.2089901,17.594296,1536.6075
MDG,2006,89.127945,5.1812387,19.771852,1574.6737
MDG,2007,87.602844,5.4106498,23.72887,1595.5282
MDG,2008,89.389832,4.8918657,34.480965,1656.2729
MDG,2009,93.140083,5.1905007,25.728645,
MDV,1950,,,,
MDV,1951,,,,
MDV,1952,,,,
MDV,1953,,,,
MDV,1954,,,,
MDV,1955,,,,
MDV,1956,,,,
MDV,1957,,,,
MDV,1958,,,,
MDV,1959,,,,
MDV,1960,,,,
MDV,1961,,,,
MDV,1962,,,,
MDV,1963,,,,
MDV,1964,,,,
MDV,1965,,,,
MDV,1966,,,,
MDV,1967,,,,
MDV,1968,,,,
MDV,1969,,,,
MDV,1970,48.004875,19.735764,38.771927,2460.6526
MDV,1971,48.004955,19.735777,38.77182,2504.3916
MDV,1972,48.005196,19.735598,38.771416,2495.0552
MDV,1973,48.005211,19.735367,38.771118,2483.6697
MDV,1974,48.004459,19.735744,38.772232,2573.3713
MDV,1975,48.004555,19.736338,38.773041,2307.1912
MDV,1976,48.00536,19.735836,38.771297,2261.7793
MDV,1977,48.006386,19.734703,38.76939,2452.1274
MDV,1978,48.005306,19.734215,38.769638,2742.2388
MDV,1979,48.00069,19.737631,38.777798,2967.0522
MDV,1980,48.005028,19.739302,38.777073,3436.5215
MDV,1981,48.009396,19.733332,38.762589,3756.8499
MDV,1982,48.011505,19.729038,38.759853,3558.3711
MDV,1983,47.999908,19.731773,38.770874,4023.5437
MDV,1984,47.977619,19.754709,38.818611,4973.1733
MDV,1985,48.026711,19.74766,38.773434,5464.3364
MDV,1986,48.031242,19.703487,38.690186,5751.4189
MDV,1987,48.022034,19.707581,38.746189,6030.21
MDV,1988,47.941963,19.745445,38.825943,6305.9409
MDV,1989,47.866035,19.869528,39.057594,6629.0039
MDV,1990,48.272591,19.712351,38.547165,7418.6836
MDV,1991,48.053841,19.483282,38.275192,7677.7402
MDV,1992,47.97604,19.728024,39.025803,7828.9224
MDV,1993,47.542007,19.934582,39.224312,8009.2168
MDV,1994,47.48262,20.49612,40.227386,8211.3232
MDV,1995,50.313648,18.923262,35.984612,8476.2051
MDV,1996,46.988388,18.367575,36.950516,8911.335
MDV,1997,44.774162,22.643742,42.228504,9251.9658
MDV,1998,42.671143,22.635,39.645897,9648.1348
